,Reference,Tagged Entity,Class,Start position,End position,ToposText ID
689,urn:cts:latinLit:phi0978.phi001:4.17.3,Lete,['place'],113,117,https://topostext.org/place/407230PLet
690,urn:cts:latinLit:phi0978.phi001:4.17.3,Thessalonica,['place'],156,168,https://topostext.org/place/406229PThs
691,urn:cts:latinLit:phi0978.phi001:4.17.3,Dyrrhachium,['place'],203,214,https://topostext.org/place/413194PEpi
692,urn:cts:latinLit:phi0978.phi001:4.17.3,Thermae,['place'],242,249,https://topostext.org/place/406229PThr
693,urn:cts:latinLit:phi0978.phi001:4.17.3,Thermae,['place'],268,275,https://topostext.org/place/404228WThe
694,urn:cts:latinLit:phi0978.phi001:4.17.3,Dicaea,['place'],293,299,https://topostext.org/place/405229PDik
695,urn:cts:latinLit:phi0978.phi001:4.17.3,Pydna,['place'],301,306,https://topostext.org/place/404226PPyd
696,urn:cts:latinLit:phi0978.phi001:4.17.3,Scione,['place'],315,321,https://topostext.org/place/399236PSki
697,urn:cts:latinLit:phi0978.phi001:4.17.3,Canastraion,['place'],341,352,https://topostext.org/place/398238LKan
698,urn:cts:latinLit:phi0978.phi001:4.17.3,Pallene,['place'],371,378,https://topostext.org/place/400236LPal
699,urn:cts:latinLit:phi0978.phi001:4.17.3,Phlegra,['place'],383,390,https://topostext.org/place/400236LPal
700,urn:cts:latinLit:phi0978.phi001:4.17.3,Halcyone,,450,458,https://topostext.org/people/2108
701,urn:cts:latinLit:phi0978.phi001:4.17.3,Mendae,['place'],507,513,https://topostext.org/place/400234PMen
702,urn:cts:latinLit:phi0978.phi001:4.17.3,Potidaea,['place'],537,545,https://topostext.org/place/402233UPot
703,urn:cts:latinLit:phi0978.phi001:4.17.3,Pallene,['place'],564,571,https://topostext.org/place/400236LPal
704,urn:cts:latinLit:phi0978.phi001:4.17.3,Anthemus,['place'],607,615,https://topostext.org/place/404233PAnt
705,urn:cts:latinLit:phi0978.phi001:4.17.3,Olophyxus,['place'],617,626,https://topostext.org/place/403242POlo
706,urn:cts:latinLit:phi0978.phi001:4.17.3,Mecyberna,['place'],644,653,https://topostext.org/place/403234PMek
707,urn:cts:latinLit:phi0978.phi001:4.17.3,Ampelos,,678,685,https://topostext.org/people/1179
708,urn:cts:latinLit:phi0978.phi001:4.17.3,Torone,['place'],687,693,https://topostext.org/place/400239PTor
709,urn:cts:latinLit:phi0978.phi001:4.17.3,Singos,['place'],695,701,https://topostext.org/place/402237PSin
710,urn:cts:latinLit:phi0978.phi001:4.17.3,Xerxes,,765,771,https://topostext.org/people/56
711,urn:cts:latinLit:phi0978.phi001:4.17.3,Persians,['ethnic'],785,793,https://topostext.org/place/295540RPer
712,urn:cts:latinLit:phi0978.phi001:4.17.3,Athos,['place'],809,814,https://topostext.org/place/402243LAth
713,urn:cts:latinLit:phi0978.phi001:4.17.3,Acroathon,['place'],1055,1064,https://topostext.org/place/402243PAkr
714,urn:cts:latinLit:phi0978.phi001:4.17.3,Uranopolis,['place'],1088,1098,https://topostext.org/place/404239USan
715,urn:cts:latinLit:phi0978.phi001:4.17.3,Thyssus,['place'],1112,1119,https://topostext.org/place/403242PThy
716,urn:cts:latinLit:phi0978.phi001:4.17.3,Kleonai,['place'],1121,1128,https://topostext.org/place/402242UKle
717,urn:cts:latinLit:phi0978.phi001:4.17.3,Apollonia,['place'],1134,1143,https://topostext.org/place/407241PApo
718,urn:cts:latinLit:phi0978.phi001:4.17.3,Macrobii,,1190,1198,https://topostext.org/people/7912
719,urn:cts:latinLit:phi0978.phi001:4.17.3,Cassera,['place'],1217,1224,https://topostext.org/place/404238PAss
720,urn:cts:latinLit:phi0978.phi001:4.17.3,Acanthus,['place'],1283,1291,https://topostext.org/place/404239PAka
721,urn:cts:latinLit:phi0978.phi001:4.17.3,Stagira,['place'],1293,1300,https://topostext.org/place/406238PSta
722,urn:cts:latinLit:phi0978.phi001:4.17.3,Sithone,['place'],1302,1309,https://topostext.org/place/402238LSit
723,urn:cts:latinLit:phi0978.phi001:4.17.3,Heraclea,['place'],1311,1319,https://topostext.org/place/407227UHer
724,urn:cts:latinLit:phi0978.phi001:4.17.3,Mygdonia,['place'],1340,1348,https://topostext.org/place/407232RMyg
725,urn:cts:latinLit:phi0978.phi001:4.17.3,Apollonia,['place'],1419,1428,https://topostext.org/place/406235UApo
726,urn:cts:latinLit:phi0978.phi001:4.17.3,Arethusa,['place'],1433,1441,https://topostext.org/place/406236PAre
727,urn:cts:latinLit:phi0978.phi001:4.17.3,Amphipolis,['place'],1522,1532,https://topostext.org/place/408238PAmp
728,urn:cts:latinLit:phi0978.phi001:4.17.3,Bisaltae,['ethnic'],1569,1577,https://topostext.org/place/410232RBis
729,urn:cts:latinLit:phi0978.phi001:4.17.3,Strymon,['place'],1605,1612,https://topostext.org/place/408238WStr
730,urn:cts:latinLit:phi0978.phi001:4.17.3,Haemus,['place'],1643,1649,https://topostext.org/place/428247LHae
731,urn:cts:latinLit:phi0978.phi001:4.17.3,Macedonia,['place'],1676,1685,https://topostext.org/place/408225RMak
732,urn:cts:latinLit:phi0978.phi001:4.17.4,Macedonia,['place'],18,27,https://topostext.org/place/408225RMak
733,urn:cts:latinLit:phi0978.phi001:4.17.4,Asia,,107,111,https://topostext.org/people/15213
734,urn:cts:latinLit:phi0978.phi001:4.17.4,Armenia,['place'],113,120,https://topostext.org/place/397443RArm
735,urn:cts:latinLit:phi0978.phi001:4.17.4,Iberia,['place'],122,128,https://topostext.org/place/420435RIbe
736,urn:cts:latinLit:phi0978.phi001:4.17.4,Albania,['place'],130,137,https://topostext.org/place/407465RAlb
737,urn:cts:latinLit:phi0978.phi001:4.17.4,Cappadocia,['place'],139,149,https://topostext.org/place/388350RCap
738,urn:cts:latinLit:phi0978.phi001:4.17.4,Syria,['place'],151,156,https://topostext.org/place/355390RSyr
739,urn:cts:latinLit:phi0978.phi001:4.17.4,Egypt,['place'],158,163,https://topostext.org/place/271307REgy
740,urn:cts:latinLit:phi0978.phi001:4.17.4,Taurus,['place'],165,171,https://topostext.org/place/370332LTau
741,urn:cts:latinLit:phi0978.phi001:4.17.4,Caucasus,['place'],177,185,https://topostext.org/place/433424LCau
742,urn:cts:latinLit:phi0978.phi001:4.17.4,Bactri,,263,269,https://topostext.org/people/4089
743,urn:cts:latinLit:phi0978.phi001:4.17.4,Medes,['ethnic'],275,280,https://topostext.org/place/355480RMed
744,urn:cts:latinLit:phi0978.phi001:4.17.4,Persians,['ethnic'],290,298,https://topostext.org/place/295540RPer
745,urn:cts:latinLit:phi0978.phi001:4.17.4,India,['place'],343,348,https://topostext.org/place/300740RInd
746,urn:cts:latinLit:phi0978.phi001:4.17.4,Father Liber,,384,396,https://topostext.org/people/5
747,urn:cts:latinLit:phi0978.phi001:4.17.4,Hercules,,404,412,https://topostext.org/people/4
748,urn:cts:latinLit:phi0978.phi001:4.17.4,Macedonia,['place'],436,445,https://topostext.org/place/408225RMak
749,urn:cts:latinLit:phi0978.phi001:4.17.4,Paulus,,472,478,https://topostext.org/people/200
750,urn:cts:latinLit:phi0978.phi001:4.17.4,Aemilius,,479,487,https://topostext.org/people/116
751,urn:cts:latinLit:phi0978.phi001:4.18.1,Thrace,['place'],34,40,https://topostext.org/place/410265RThr
752,urn:cts:latinLit:phi0978.phi001:4.18.1,Strymon,['place'],268,275,https://topostext.org/place/408238WStr
753,urn:cts:latinLit:phi0978.phi001:4.18.1,Bisaltae,['ethnic'],299,307,https://topostext.org/place/410232RBis
754,urn:cts:latinLit:phi0978.phi001:4.18.1,Mestus,['place'],436,442,https://topostext.org/place/418238WNes
755,urn:cts:latinLit:phi0978.phi001:4.18.1,Pangaion,['place'],481,489,https://topostext.org/place/409241LPan
756,urn:cts:latinLit:phi0978.phi001:4.18.1,Odrysae,['ethnic'],618,625,https://topostext.org/place/417265ROdr
757,urn:cts:latinLit:phi0978.phi001:4.18.1,Hebrus,['place'],645,651,https://topostext.org/place/407260WHeb
758,urn:cts:latinLit:phi0978.phi001:4.18.1,Cabyleti,['ethnic'],686,694,https://topostext.org/place/425265PKab
759,urn:cts:latinLit:phi0978.phi001:4.18.1,Corpili,['ethnic'],764,771,https://topostext.org/place/411257RKor
760,urn:cts:latinLit:phi0978.phi001:4.18.1,Bottiaei,['ethnic'],777,785,https://topostext.org/place/406223RBot
761,urn:cts:latinLit:phi0978.phi001:4.18.1,Edoni,['ethnic'],795,800,https://topostext.org/place/408238UEdo
762,urn:cts:latinLit:phi0978.phi001:4.18.1,Doloncae,,864,872,https://topostext.org/people/12201
763,urn:cts:latinLit:phi0978.phi001:4.18.1,Thyni,['ethnic'],878,883,https://topostext.org/place/419280UThy
764,urn:cts:latinLit:phi0978.phi001:4.18.1,Haemus,['place'],923,929,https://topostext.org/place/428247LHae
765,urn:cts:latinLit:phi0978.phi001:4.18.1,Rhodope,['place'],957,964,https://topostext.org/place/412253LRho
766,urn:cts:latinLit:phi0978.phi001:4.18.1,Hebrus,['place'],1002,1008,https://topostext.org/place/407260WHeb
767,urn:cts:latinLit:phi0978.phi001:4.18.1,Rhodope,['place'],1048,1055,https://topostext.org/place/412253LRho
768,urn:cts:latinLit:phi0978.phi001:4.18.1,Poneropolis,,1070,1081,https://topostext.org/people/6843
769,urn:cts:latinLit:phi0978.phi001:4.18.1,Philippopolis,['place'],1094,1107,https://topostext.org/place/421247PPhi
770,urn:cts:latinLit:phi0978.phi001:4.18.1,Haemus,['place'],1221,1227,https://topostext.org/place/428247LHae
771,urn:cts:latinLit:phi0978.phi001:4.18.1,Ister,['place'],1332,1337,https://topostext.org/place/442277WIst
772,urn:cts:latinLit:phi0978.phi001:4.18.1,Getae,['ethnic'],1370,1375,https://topostext.org/place/435268RGet
773,urn:cts:latinLit:phi0978.phi001:4.18.1,Sarmatae,['ethnic'],1444,1452,https://topostext.org/place/490315RSar
774,urn:cts:latinLit:phi0978.phi001:4.18.1,Scythians,['ethnic'],1480,1489,https://topostext.org/place/475310RSky
775,urn:cts:latinLit:phi0978.phi001:4.18.1,Euxine,['place'],1520,1526,https://topostext.org/place/435335WPon
776,urn:cts:latinLit:phi0978.phi001:4.18.1,Orpheus,,1587,1594,https://topostext.org/people/143
777,urn:cts:latinLit:phi0978.phi001:4.18.2,Thrace,['place'],18,24,https://topostext.org/place/410265RThr
778,urn:cts:latinLit:phi0978.phi001:4.18.2,Ister,['place'],40,45,https://topostext.org/place/442277WIst
779,urn:cts:latinLit:phi0978.phi001:4.18.2,Euxine,['place'],67,73,https://topostext.org/place/435335WPon
780,urn:cts:latinLit:phi0978.phi001:4.18.2,Propontis,['place'],83,92,https://topostext.org/place/408280WPro
781,urn:cts:latinLit:phi0978.phi001:4.18.2,Aegean Sea,['place'],117,127,https://topostext.org/place/381253WAeg
782,urn:cts:latinLit:phi0978.phi001:4.18.2,Strymon,['place'],183,190,https://topostext.org/place/408238WStr
783,urn:cts:latinLit:phi0978.phi001:4.18.2,Apollonia,['place'],211,220,https://topostext.org/place/407241PApo
784,urn:cts:latinLit:phi0978.phi001:4.18.2,Oisyma,['place'],222,228,https://topostext.org/place/408243POis
785,urn:cts:latinLit:phi0978.phi001:4.18.2,Neapolis,['place'],230,238,https://topostext.org/place/409244PNea
786,urn:cts:latinLit:phi0978.phi001:4.18.2,Datos,['place'],243,248,https://topostext.org/place/410247UDat
787,urn:cts:latinLit:phi0978.phi001:4.18.2,Philippi,['place'],283,291,https://topostext.org/place/410243PPhi
788,urn:cts:latinLit:phi0978.phi001:4.18.2,Dyrrhachium,['place'],306,317,https://topostext.org/place/413194PEpi
789,urn:cts:latinLit:phi0978.phi001:4.18.2,Scotussa,['place'],334,342,https://topostext.org/place/394226PSko
790,urn:cts:latinLit:phi0978.phi001:4.18.2,Topiris,['place'],356,363,https://topostext.org/place/411248UTop
791,urn:cts:latinLit:phi0978.phi001:4.18.2,Mestus,['place'],388,394,https://topostext.org/place/418238WNes
792,urn:cts:latinLit:phi0978.phi001:4.18.2,Pangaeus,['place'],402,410,https://topostext.org/place/409241LPan
793,urn:cts:latinLit:phi0978.phi001:4.18.2,Olynthos,['place'],422,430,https://topostext.org/place/403234POly
794,urn:cts:latinLit:phi0978.phi001:4.18.2,Abdera,['place'],432,438,https://topostext.org/place/410250PAbd
795,urn:cts:latinLit:phi0978.phi001:4.18.2,Bistones,['ethnic'],471,479,https://topostext.org/place/413248RBis
796,urn:cts:latinLit:phi0978.phi001:4.18.2,horses,,583,589,https://topostext.org/people/10959
797,urn:cts:latinLit:phi0978.phi001:4.18.2,Diomedes,,593,601,https://topostext.org/people/1525
798,urn:cts:latinLit:phi0978.phi001:4.18.2,Dicaea,['place'],635,641,https://topostext.org/place/410252PDik
799,urn:cts:latinLit:phi0978.phi001:4.18.2,Parthenion,,668,678,https://topostext.org/people/3441
800,urn:cts:latinLit:phi0978.phi001:4.18.2,Maronea,['place'],701,708,https://topostext.org/place/409255PMar
801,urn:cts:latinLit:phi0978.phi001:4.18.2,Orthagorea,['place'],726,736,https://topostext.org/place/409257UOrt
802,urn:cts:latinLit:phi0978.phi001:4.18.2,Serrium,['place'],760,767,https://topostext.org/place/408258LSer
803,urn:cts:latinLit:phi0978.phi001:4.18.2,Zone,['place'],772,776,https://topostext.org/place/409256PZon
804,urn:cts:latinLit:phi0978.phi001:4.18.2,Doriscus,['place'],804,812,https://topostext.org/place/409262UDor
805,urn:cts:latinLit:phi0978.phi001:4.18.2,Xerxes,,896,902,https://topostext.org/people/56
806,urn:cts:latinLit:phi0978.phi001:4.18.2,Hebrus,['place'],960,966,https://topostext.org/place/407260WHeb
807,urn:cts:latinLit:phi0978.phi001:4.18.2,Aenos,['place'],1010,1015,https://topostext.org/place/407261PAin
808,urn:cts:latinLit:phi0978.phi001:4.18.2,Polydorus,,1040,1049,https://topostext.org/people/1078
809,urn:cts:latinLit:phi0978.phi001:4.18.2,Cicones,['ethnic'],1078,1085,https://topostext.org/place/410255RKik
810,urn:cts:latinLit:phi0978.phi001:4.18.3,Doriscus,['place'],15,23,https://topostext.org/place/409262UDor
811,urn:cts:latinLit:phi0978.phi001:4.18.3,Macron Tichos,['place'],59,72,https://topostext.org/place/406268FMac
812,urn:cts:latinLit:phi0978.phi001:4.18.3,Doriscus,['place'],125,133,https://topostext.org/place/409262UDor
813,urn:cts:latinLit:phi0978.phi001:4.18.3,Melas,['place'],150,155,https://topostext.org/place/406269WMel
814,urn:cts:latinLit:phi0978.phi001:4.18.3,Melas,['place'],180,185,https://topostext.org/place/406265WMel
815,urn:cts:latinLit:phi0978.phi001:4.18.3,Cypsela,['place'],220,227,https://topostext.org/place/409264PKyp
816,urn:cts:latinLit:phi0978.phi001:4.18.3,Bisanthe,['place'],229,237,https://topostext.org/place/410275UBis
817,urn:cts:latinLit:phi0978.phi001:4.18.3,Macron Tichos,['place'],243,256,https://topostext.org/place/406268FMac
818,urn:cts:latinLit:phi0978.phi001:4.18.3,Propontis,['place'],374,383,https://topostext.org/place/408280WPro
819,urn:cts:latinLit:phi0978.phi001:4.18.3,Melas,['place'],399,404,https://topostext.org/place/406265WMel
820,urn:cts:latinLit:phi0978.phi001:4.18.3,Chersonesus,['place'],425,436,https://topostext.org/place/403265LChe
821,urn:cts:latinLit:phi0978.phi001:4.18.4,Thrace,['place'],28,34,https://topostext.org/place/410265RThr
822,urn:cts:latinLit:phi0978.phi001:4.18.4,Euxine,['place'],67,73,https://topostext.org/place/435335WPon
823,urn:cts:latinLit:phi0978.phi001:4.18.4,Ister,['place'],91,96,https://topostext.org/place/442277WIst
824,urn:cts:latinLit:phi0978.phi001:4.18.4,Thrace,['place'],155,161,https://topostext.org/place/410265RThr
825,urn:cts:latinLit:phi0978.phi001:4.18.4,Histropolis,['place'],191,202,https://topostext.org/place/445288PHis
826,urn:cts:latinLit:phi0978.phi001:4.18.4,Milesians,['ethnic'],227,236,https://topostext.org/place/375273PMil
827,urn:cts:latinLit:phi0978.phi001:4.18.4,Tomi,['place'],238,242,https://topostext.org/place/442287PTom
828,urn:cts:latinLit:phi0978.phi001:4.18.4,Callatis,['place'],248,256,https://topostext.org/place/438286PKal
829,urn:cts:latinLit:phi0978.phi001:4.18.4,Bizone,['place'],324,330,https://topostext.org/place/434284UBiz
830,urn:cts:latinLit:phi0978.phi001:4.18.4,Dionysopolis,['place'],391,403,https://topostext.org/place/434282UDio
831,urn:cts:latinLit:phi0978.phi001:4.18.4,Scythians,['ethnic'],511,520,https://topostext.org/place/475310RSky
832,urn:cts:latinLit:phi0978.phi001:4.18.4,Eumenia,,598,605,https://topostext.org/people/5651
833,urn:cts:latinLit:phi0978.phi001:4.18.4,Parthenopolis,['place'],607,620,https://topostext.org/place/432276UMar
834,urn:cts:latinLit:phi0978.phi001:4.18.4,Dionysopolis,['place'],821,833,https://topostext.org/place/434282UDio
835,urn:cts:latinLit:phi0978.phi001:4.18.4,Odessus,['place'],838,845,https://topostext.org/place/432279POde
836,urn:cts:latinLit:phi0978.phi001:4.18.4,Milesians,['ethnic'],861,870,https://topostext.org/place/375273PMil
837,urn:cts:latinLit:phi0978.phi001:4.18.4,Haemus,['place'],929,935,https://topostext.org/place/428247LHae
838,urn:cts:latinLit:phi0978.phi001:4.18.4,Euxine,['place'],979,985,https://topostext.org/place/435335WPon
839,urn:cts:latinLit:phi0978.phi001:4.18.4,Mesembria,['place'],1090,1099,https://topostext.org/place/427277UMes
840,urn:cts:latinLit:phi0978.phi001:4.18.4,Anchialum,['place'],1105,1114,https://topostext.org/place/425276UAnc
841,urn:cts:latinLit:phi0978.phi001:4.18.4,Astice,,1158,1164,https://topostext.org/people/7319
842,urn:cts:latinLit:phi0978.phi001:4.18.4,Anthium,,1192,1199,https://topostext.org/people/8824
843,urn:cts:latinLit:phi0978.phi001:4.18.4,Apollonia,['place'],1220,1229,https://topostext.org/place/424277PApo
844,urn:cts:latinLit:phi0978.phi001:4.18.4,Thynias,['place'],1351,1358,https://topostext.org/place/419280UThy
845,urn:cts:latinLit:phi0978.phi001:4.18.4,Halmydessos,['place'],1360,1371,https://topostext.org/place/416281USal
846,urn:cts:latinLit:phi0978.phi001:4.18.4,Develton,['place'],1373,1381,https://topostext.org/place/424273UDeu
847,urn:cts:latinLit:phi0978.phi001:4.18.4,Phinopolis,['place'],1446,1456,https://topostext.org/place/413289UPhi
848,urn:cts:latinLit:phi0978.phi001:4.18.4,Bosporus,['place'],1481,1489,https://topostext.org/place/411291WBos
849,urn:cts:latinLit:phi0978.phi001:4.18.4,Ister,['place'],1513,1518,https://topostext.org/place/442277WIst
850,urn:cts:latinLit:phi0978.phi001:4.18.4,Euxine,['place'],1542,1548,https://topostext.org/place/435335WPon
851,urn:cts:latinLit:phi0978.phi001:4.18.4,Agrippa,,1604,1611,https://topostext.org/people/91
852,urn:cts:latinLit:phi0978.phi001:4.18.4,Macron Tichos,['place'],1682,1695,https://topostext.org/place/406268FMac
853,urn:cts:latinLit:phi0978.phi001:4.18.4,Chersonesus,['place'],1788,1799,https://topostext.org/place/403265LChe
854,urn:cts:latinLit:phi0978.phi001:4.18.5,Bosporus,['place'],25,33,https://topostext.org/place/411291WBos
855,urn:cts:latinLit:phi0978.phi001:4.18.5,Byzantium,['place'],223,232,https://topostext.org/place/410290UByz
856,urn:cts:latinLit:phi0978.phi001:4.18.5,Dyrrhachium,['place'],284,295,https://topostext.org/place/413194PEpi
857,urn:cts:latinLit:phi0978.phi001:4.18.5,Adriatic,['place'],370,378,https://topostext.org/place/421170WAdr
858,urn:cts:latinLit:phi0978.phi001:4.18.5,Propontis,['place'],391,400,https://topostext.org/place/408280WPro
859,urn:cts:latinLit:phi0978.phi001:4.18.5,Bathynias,,429,438,https://topostext.org/people/8975
860,urn:cts:latinLit:phi0978.phi001:4.18.5,Athyras,['place'],455,462,https://topostext.org/place/410286UAth
861,urn:cts:latinLit:phi0978.phi001:4.18.5,Selymbria,['place'],481,490,https://topostext.org/place/411282USel
862,urn:cts:latinLit:phi0978.phi001:4.18.5,Perinthus,['place'],495,504,https://topostext.org/place/410280UPer
863,urn:cts:latinLit:phi0978.phi001:4.18.5,Bizya,['place'],584,589,https://topostext.org/place/416278UBiz
